scc_id,child_uuid,child_label,child_internal_ids,parent_uuid,parent_label,parent_internal_ids,reason,source
250,43ae9b60-6438-4388-ac7c-ff67d5f97009,Health resorts,https://linked-art.library.yale.edu/node/5e6d4e22-1d28-4fce-a2d7-54c204e8cebc,0c305a35-333a-48cc-9261-993f5eab7db1,"Baths, Sea",https://linked-art.library.yale.edu/node/70368dca-fa8f-4f24-b611-8934f3d8ff33 https://linked-art.library.yale.edu/node/3d45d2b2-e24c-44ed-86e6-781ee7ab9922 https://data.paul-mellon-centre.ac.uk/concept/dbz7c3gv,Health resorts are not a subset of sea baths.,scc0250_proposed_deletions.json
250,0c305a35-333a-48cc-9261-993f5eab7db1,"Baths, Sea",https://linked-art.library.yale.edu/node/70368dca-fa8f-4f24-b611-8934f3d8ff33 https://linked-art.library.yale.edu/node/3d45d2b2-e24c-44ed-86e6-781ee7ab9922 https://data.paul-mellon-centre.ac.uk/concept/dbz7c3gv,43ae9b60-6438-4388-ac7c-ff67d5f97009,Health resorts,https://linked-art.library.yale.edu/node/5e6d4e22-1d28-4fce-a2d7-54c204e8cebc,Sea baths are not a subset of health resorts.,scc0250_proposed_deletions.json
251,c7a4e833-ce89-412f-8fde-bc8938511744,Dormancy (Biology),https://linked-art.library.yale.edu/node/cd62023f-2591-4df3-9dc6-9e2bfbd57bf6,6b90891b-b04e-4fa0-a2a9-947d80626911,Dormancy in plants,https://linked-art.library.yale.edu/node/7fd139e2-f801-4205-8121-80eb03910955,General biological dormancy is not a subset of plant dormancy.,scc0251_proposed_deletions.json
252,322a1b15-d7d5-47e6-af07-1e6c3b889dec,Ciconiinae,https://images.peabody.yale.edu/data/taxon/f/bb/fbbe2773-2245-4d26-87a0-ff7423284df8.json,8fba7745-e127-4e3a-b5d5-57ff172b6ee9,Ciconia,https://linked-art.library.yale.edu/node/d40d047f-1d49-4b87-9432-bcc5cffa7794 https://images.peabody.yale.edu/data/taxon/5/7e/57e4d72f-a1c2-4f19-a771-840a07b65b2f.json https://images.peabody.yale.edu/data/taxon/7/64/7642e650-9763-4dc6-a25a-8da85c12c382.json https://linked-art.library.yale.edu/node/94472d74-07b2-4c0b-a30f-b1e39ce7c621,Subfamily Ciconiinae is broader than the genus Ciconia.,scc0252_proposed_deletions.json
253,1f72bf21-9085-4593-bf0e-c51bc439f427,Botanizers,https://linked-art.library.yale.edu/node/77794c3a-ced5-48b5-9b13-e42ca9c0667b,b779de71-e499-43aa-abd3-ad991a0d1375,Women botanizers,https://linked-art.library.yale.edu/node/d90e61bd-983a-4cb6-b6e4-36729e3fcc78 https://linked-art.library.yale.edu/node/67a08551-a01d-4a25-9a43-274ed4ca5540 https://linked-art.library.yale.edu/node/90fc4cf2-0d83-475d-aca8-8bab75f53ec4 https://linked-art.library.yale.edu/node/e08cdd8c-9454-4247-b858-74efeecb99a4 https://linked-art.library.yale.edu/node/014c5b3e-34ea-4796-b1f4-86566b830c64 https://linked-art.library.yale.edu/node/ff8d1ed2-631e-4702-99e2-0772b80ae14c,"Botanizers is the broader category, not a subset.",scc0253_proposed_deletions.json
254,8ee6d6f7-f828-4dc2-89f2-fc03fd911f88,breakwaters,https://linked-art.library.yale.edu/node/ff584922-2e1f-4aaf-b752-cd65c4a484fe,0ceb94a5-a528-4f84-a282-0c0fb218c1ba,Sea-walls,https://linked-art.library.yale.edu/node/bce615b2-819e-4d08-8030-3cdfcb55ee43,Breakwaters are a broader category than sea-walls.,scc0254_proposed_deletions.json
255,4c6ea744-e838-4b89-84df-0d80813114e7,Cryptography,https://linked-art.library.yale.edu/node/6c0dd166-d063-4ae4-824a-bab3d35e3d73,0cf6f18c-be87-4b70-93d4-915cb159cc84,Data encryption (Computer science),https://linked-art.library.yale.edu/node/bc223791-677f-4708-86c6-44884ec8028a,"Cryptography is the broader field, not the narrower concept.",scc0255_proposed_deletions.json
256,1d3801b4-f20f-4962-9a0e-fbd6b5b152f5,Highway bypasses,https://linked-art.library.yale.edu/node/758c2f3e-7035-4027-b7af-91711ea243d5,78d0e500-7813-457c-be6c-16b0c5f4b74e,Express highways,https://linked-art.library.yale.edu/node/4243b405-328d-4fdd-a4d0-3b71a2ac1dad https://linked-art.library.yale.edu/node/c24942c0-b467-45a8-8dc8-f84f60140b0a,Bypasses are not a subset of express highways.,scc0256_proposed_deletions.json
256,78d0e500-7813-457c-be6c-16b0c5f4b74e,Express highways,https://linked-art.library.yale.edu/node/4243b405-328d-4fdd-a4d0-3b71a2ac1dad https://linked-art.library.yale.edu/node/c24942c0-b467-45a8-8dc8-f84f60140b0a,1d3801b4-f20f-4962-9a0e-fbd6b5b152f5,Highway bypasses,https://linked-art.library.yale.edu/node/758c2f3e-7035-4027-b7af-91711ea243d5,Express highways are not a subset of bypasses.,scc0256_proposed_deletions.json
257,4440417e-6f7a-4214-8399-2ff7f06f8d0e,Powder metallurgy,https://linked-art.library.yale.edu/node/cb03851a-5044-4dd0-80ab-4bcb07a48d40,96f421c0-eece-4a5f-a9e0-8d9f74c54519,Sintering,https://linked-art.library.yale.edu/node/1369b679-3854-4f3b-ae54-af060e8412a8,Powder metallurgy is not a type of sintering.,scc0257_proposed_deletions.json
257,96f421c0-eece-4a5f-a9e0-8d9f74c54519,Sintering,https://linked-art.library.yale.edu/node/1369b679-3854-4f3b-ae54-af060e8412a8,4440417e-6f7a-4214-8399-2ff7f06f8d0e,Powder metallurgy,https://linked-art.library.yale.edu/node/cb03851a-5044-4dd0-80ab-4bcb07a48d40,Sintering is not a type of powder metallurgy.,scc0257_proposed_deletions.json
258,ec473d6b-b6ff-41bc-af8f-fe0f3b9fb0e2,Virginity,https://linked-art.library.yale.edu/node/48058d06-a3a5-42b5-b89f-60cf03c4af30,cbd2f1af-3875-44e1-ae5d-976c0b1a0202,Sexual abstinence,https://linked-art.library.yale.edu/node/0818dfdd-cf10-490f-81f8-baa062a380a2,Virginity is not a subset of sexual abstinence.,scc0258_proposed_deletions.json
258,cbd2f1af-3875-44e1-ae5d-976c0b1a0202,Sexual abstinence,https://linked-art.library.yale.edu/node/0818dfdd-cf10-490f-81f8-baa062a380a2,ec473d6b-b6ff-41bc-af8f-fe0f3b9fb0e2,Virginity,https://linked-art.library.yale.edu/node/48058d06-a3a5-42b5-b89f-60cf03c4af30,Sexual abstinence is not a subset of virginity.,scc0258_proposed_deletions.json
259,5a30e471-8817-4e71-881b-e35afa1e2227,Tumor antigens,https://linked-art.library.yale.edu/node/518e5a8f-ed48-481e-9bb9-de2b3abb2646,df7aed4d-a8dd-4213-b655-15cb55ee41ac,Tumor markers,https://linked-art.library.yale.edu/node/a9c9cc3c-1e04-472f-ae49-1d30ac35a627,Tumor antigens are not a subset of tumor markers.,scc0259_proposed_deletions.json
259,df7aed4d-a8dd-4213-b655-15cb55ee41ac,Tumor markers,https://linked-art.library.yale.edu/node/a9c9cc3c-1e04-472f-ae49-1d30ac35a627,5a30e471-8817-4e71-881b-e35afa1e2227,Tumor antigens,https://linked-art.library.yale.edu/node/518e5a8f-ed48-481e-9bb9-de2b3abb2646,Tumor markers are not a subset of tumor antigens.,scc0259_proposed_deletions.json
260,5a31e323-af7f-417c-b267-1e3fe220a539,Last Glacial Maximum,https://linked-art.library.yale.edu/node/25e7b53d-ebfc-4b99-bde0-cc0a3618a9d5,ae633969-6aa7-432a-bda4-7627a35a0f36,Icing (Meteorology),https://linked-art.library.yale.edu/node/48802ec9-37e5-42a7-8729-d55f974a4dbe https://linked-art.library.yale.edu/node/26547253-e5e6-4635-8721-9c76717ca7c2 https://linked-art.library.yale.edu/node/3ba330e4-d083-4ad7-b2e5-fb8aaf8efb38,Last Glacial Maximum is not a type of icing.,scc0260_proposed_deletions.json
260,ae633969-6aa7-432a-bda4-7627a35a0f36,Icing (Meteorology),https://linked-art.library.yale.edu/node/48802ec9-37e5-42a7-8729-d55f974a4dbe https://linked-art.library.yale.edu/node/26547253-e5e6-4635-8721-9c76717ca7c2 https://linked-art.library.yale.edu/node/3ba330e4-d083-4ad7-b2e5-fb8aaf8efb38,5a31e323-af7f-417c-b267-1e3fe220a539,Last Glacial Maximum,https://linked-art.library.yale.edu/node/25e7b53d-ebfc-4b99-bde0-cc0a3618a9d5,Icing is not a type of glacial maximum.,scc0260_proposed_deletions.json
261,ffe5da57-0aad-47ee-95da-6ae68fe6905d,Balto-Slavic linguistic unity,https://linked-art.library.yale.edu/node/d57206ba-b61a-4b27-8988-a2ba459b874f,8500e7a6-0064-4cf8-bf61-30c159c1bea5,Slavonic languages,https://linked-art.library.yale.edu/node/a07d1862-eff8-45f4-a640-13eb4e571be3 https://linked-art.library.yale.edu/node/ebc3689b-522a-42c8-aee3-9a6577d323ff https://linked-art.library.yale.edu/node/cba77551-70db-428f-aa98-232ca9b3ec8e,Balto-Slavic is broader than the specific Slavonic language group.,scc0261_proposed_deletions.json
262,37a39233-7e61-4b25-b458-7e0694a87608,Filibusters,https://linked-art.library.yale.edu/node/28949ba1-636a-4444-95ac-1a8f59fff6ce,0e5260fc-978a-4daf-ae97-f8796703f475,Pirates,https://linked-art.library.yale.edu/node/883ff6b3-f8e2-4685-aded-03afc27cf434 https://linked-art.library.yale.edu/node/3763c43f-8e39-40ff-9270-0cfb255ef7cc https://linked-art.library.yale.edu/node/04c0f872-92a1-444c-85b8-9789ce526561 https://ycba-lux.s3.amazonaws.com/v3/concept/b4/b4e897cc-7e5a-4c2b-b6ad-c6a1308bd2c6.json https://linked-art.library.yale.edu/node/bed5b953-e6d6-4fac-92cd-e644d75a0d57,Filibusters are not a sub-type of pirates.,scc0262_proposed_deletions.json
262,0e5260fc-978a-4daf-ae97-f8796703f475,Pirates,https://linked-art.library.yale.edu/node/883ff6b3-f8e2-4685-aded-03afc27cf434 https://linked-art.library.yale.edu/node/3763c43f-8e39-40ff-9270-0cfb255ef7cc https://linked-art.library.yale.edu/node/04c0f872-92a1-444c-85b8-9789ce526561 https://ycba-lux.s3.amazonaws.com/v3/concept/b4/b4e897cc-7e5a-4c2b-b6ad-c6a1308bd2c6.json https://linked-art.library.yale.edu/node/bed5b953-e6d6-4fac-92cd-e644d75a0d57,37a39233-7e61-4b25-b458-7e0694a87608,Filibusters,https://linked-art.library.yale.edu/node/28949ba1-636a-4444-95ac-1a8f59fff6ce,Pirates are not a sub-type of filibusters.,scc0262_proposed_deletions.json
263,fb6a8e75-fca2-4600-8fbf-4ea459403ed6,Eggs,https://linked-art.library.yale.edu/node/dd576684-739a-4d65-8ac7-ebaf499afb8c https://linked-art.library.yale.edu/node/36784e09-2890-4801-aa88-cb6d6ae88efd,d4ef4063-72bd-4cd0-a256-ed3f7b661725,Birds--Eggs,https://data.paul-mellon-centre.ac.uk/concept/yzdabxfd,"Eggs are a general category, not a subset of bird-eggs.",scc0263_proposed_deletions.json
264,84df78a2-1b42-44a4-a1d6-03c73728dcaa,Whiskey,https://linked-art.library.yale.edu/node/b35442db-0452-49d1-9551-36daabf862ba https://linked-art.library.yale.edu/node/caba3871-0111-4b69-a519-94dc55d4a403 https://linked-art.library.yale.edu/node/dfcd42e0-47d9-438d-8ca1-4b2b6df694b3,80c5776f-e652-49b3-a572-c8a45e7d2038,,,"Whiskey is the broader category, not a specific type.",scc0264_proposed_deletions.json
265,10e15e18-3260-48d0-99d7-6f01d7fa9763,Navajo Indians,https://linked-art.library.yale.edu/node/d1efe18d-d5ec-4cff-be52-0a94906fe386 https://linked-art.library.yale.edu/node/db5f7e82-25ee-45aa-9c9a-3f4195f1b701 https://linked-art.library.yale.edu/node/e977c817-a927-41bf-8163-0656b12dfc16,c2b85c63-508a-44eb-80d3-196903216726,Navajo women,https://linked-art.library.yale.edu/node/ae9690fc-1a77-488b-83d5-d62a1ffc52e0,"Navajo Indians is the broader group, not the subset.",scc0265_proposed_deletions.json
266,11070fa4-6e16-49b1-b8e3-29c83c72a94e,11070fa4,,2fba1e7b-19f4-4ff1-ae98-3be3d64ee22f,Marind (Indonesian people),https://linked-art.library.yale.edu/node/8e9687de-3b8d-48db-aaa9-c97902cc972b,Mutual broader relationships create invalid cycles.,scc0266_proposed_deletions.json
267,e8f450a0-1b45-432b-9f88-9a20b72aef7c,Letters of credit,https://linked-art.library.yale.edu/node/3aa66688-ff76-46e5-b6cc-cc64580d0cd6,41565d1b-2e0a-481b-bbc1-1db83467fe5e,Money orders,https://linked-art.library.yale.edu/node/445332ca-df3d-4137-a5b3-a70d68d3973c https://linked-art.library.yale.edu/node/4e7c0fd8-1423-46cb-8423-87f7cd339748,Letters of credit are not a type of money order.,scc0267_proposed_deletions.json
267,41565d1b-2e0a-481b-bbc1-1db83467fe5e,Money orders,https://linked-art.library.yale.edu/node/445332ca-df3d-4137-a5b3-a70d68d3973c https://linked-art.library.yale.edu/node/4e7c0fd8-1423-46cb-8423-87f7cd339748,e8f450a0-1b45-432b-9f88-9a20b72aef7c,Letters of credit,https://linked-art.library.yale.edu/node/3aa66688-ff76-46e5-b6cc-cc64580d0cd6,Money orders are not a type of letter of credit.,scc0267_proposed_deletions.json
268,11ddcb6e-8070-48b6-8f19-8328c1cc77d0,Canyons,https://linked-art.library.yale.edu/node/75601ce8-d51c-4bd3-bd40-60ce5151328a,a1aa9ee5-b0df-4254-ba08-948a2390d014,Gorges,https://linked-art.library.yale.edu/node/bdc69d55-6822-4a05-9d34-c821ec6ba30f https://linked-art.library.yale.edu/node/2ba15b23-a471-48bd-8758-044b47fb6787,Canyons are not a subset of gorges; they are synonyms.,scc0268_proposed_deletions.json
269,72cd5a6a-4a02-4020-be3e-960ad584d9d5,Indexing,https://linked-art.library.yale.edu/node/3f835dd3-9a57-4c3d-8f5b-2bbb1ad31790 https://linked-art.library.yale.edu/node/a3b68fd9-0e66-44e8-8e58-22f8bfdfe21d,60bac670-d0d8-4519-8ee7-b9bfc3f8fc8a,Subject cataloging,https://linked-art.library.yale.edu/node/ba82b500-8816-4752-a95e-75447ac60d5a,"Indexing is broader than subject cataloging, not narrower.",scc0269_proposed_deletions.json
269,60bac670-d0d8-4519-8ee7-b9bfc3f8fc8a,Subject cataloging,https://linked-art.library.yale.edu/node/ba82b500-8816-4752-a95e-75447ac60d5a,72cd5a6a-4a02-4020-be3e-960ad584d9d5,Indexing,https://linked-art.library.yale.edu/node/3f835dd3-9a57-4c3d-8f5b-2bbb1ad31790 https://linked-art.library.yale.edu/node/a3b68fd9-0e66-44e8-8e58-22f8bfdfe21d,Removing redundant duplicate broader edge.,scc0269_proposed_deletions.json
270,fbf0a1ba-90f6-40ec-a2d9-ddadd20cf961,accordions,https://linked-art.library.yale.edu/node/2d7c18ce-5eb1-44b5-9905-513229e7abac https://linked-art.library.yale.edu/node/11f62eaf-123b-4f9e-ae32-b91b8efefaef,d612e048-d6fb-4116-b9a6-43b6861ff103,Button-key accordion,https://linked-art.library.yale.edu/node/ae81246f-364d-4ed5-be15-1aa275860985,"Accordions is the broader category, not the narrower one.",scc0270_proposed_deletions.json
271,2cc0c263-b1d5-4ebd-a341-06dac106c81c,Moor animals,https://linked-art.library.yale.edu/node/15663494-ce1e-4c7b-be4b-9f3e102a9a59 https://linked-art.library.yale.edu/node/aaf7314c-0c59-4081-904a-b5d429bb1f9c https://linked-art.library.yale.edu/node/702db50c-90c7-47a1-a5a3-eef6dbc2bfe9 https://linked-art.library.yale.edu/node/fcd277ad-84fb-450a-b5bc-339c5ccaaf02,14bc3a7e-3f11-49f0-b350-3f4dbc5cad64,Bog animals,,These terms are synonymous and not hierarchically related.,scc0271_proposed_deletions.json
271,14bc3a7e-3f11-49f0-b350-3f4dbc5cad64,Bog animals,,2cc0c263-b1d5-4ebd-a341-06dac106c81c,Moor animals,https://linked-art.library.yale.edu/node/15663494-ce1e-4c7b-be4b-9f3e102a9a59 https://linked-art.library.yale.edu/node/aaf7314c-0c59-4081-904a-b5d429bb1f9c https://linked-art.library.yale.edu/node/702db50c-90c7-47a1-a5a3-eef6dbc2bfe9 https://linked-art.library.yale.edu/node/fcd277ad-84fb-450a-b5bc-339c5ccaaf02,These terms are synonymous and not hierarchically related.,scc0271_proposed_deletions.json
272,c4a2cc57-624b-4702-b016-ee01e37206c4,Agaonidae,https://linked-art.library.yale.edu/node/0a9d4a20-319b-4979-93f2-acb4cffd6282 https://linked-art.library.yale.edu/node/48278b31-7179-4fc3-b014-262e6c94532d,15638dd1-982f-4e4e-9fdb-1a2113337a7b,Blastophagus,,"Agaonidae is a wasp family, not a beetle genus.",scc0272_proposed_deletions.json
272,15638dd1-982f-4e4e-9fdb-1a2113337a7b,Blastophagus,,c4a2cc57-624b-4702-b016-ee01e37206c4,Agaonidae,https://linked-art.library.yale.edu/node/0a9d4a20-319b-4979-93f2-acb4cffd6282 https://linked-art.library.yale.edu/node/48278b31-7179-4fc3-b014-262e6c94532d,"Blastophagus is a beetle genus, not a wasp family.",scc0272_proposed_deletions.json
273,9d58fc1b-0a40-4ed0-8673-9af380032b84,Abyssal zone,https://linked-art.library.yale.edu/node/1b6bf850-b35a-4e2f-b3a0-eb8d61baecab,ab5d6051-d1f4-479d-bf91-3c4c8d64b5d4,Submarine geology,https://linked-art.library.yale.edu/node/62274277-14c5-417e-9fee-599493fe0ef9 https://linked-art.library.yale.edu/node/09631cf3-7c4d-4d68-a792-fc15b58369c8,"Abyssal zone is a location, not a geological discipline.",scc0273_proposed_deletions.json
273,ab5d6051-d1f4-479d-bf91-3c4c8d64b5d4,Submarine geology,https://linked-art.library.yale.edu/node/62274277-14c5-417e-9fee-599493fe0ef9 https://linked-art.library.yale.edu/node/09631cf3-7c4d-4d68-a792-fc15b58369c8,9d58fc1b-0a40-4ed0-8673-9af380032b84,Abyssal zone,https://linked-art.library.yale.edu/node/1b6bf850-b35a-4e2f-b3a0-eb8d61baecab,Geology is not a sub-type of an abyssal zone.,scc0273_proposed_deletions.json
274,f6afb1a9-7dee-4a67-b902-bee923b034dc,environmental art,https://linked-art.library.yale.edu/node/478410cf-448f-469d-891b-fef136acef63,db0c62d7-6882-4868-8749-4ea3632d7ec4,installations (visual works),https://linked-art.library.yale.edu/node/28d5fbc6-27bc-475a-9d35-50ab9a04f89a https://linked-art.library.yale.edu/node/b68ef6b8-6ef9-4913-9f53-694434ed2ffa https://linked-art.library.yale.edu/node/91476a9a-28a2-4d6f-8211-5fb6423a97ba https://linked-art.library.yale.edu/node/abb9a13d-6b82-46ad-9cb8-36b271ac7ddc https://data.paul-mellon-centre.ac.uk/concept/swhe27ea,Environmental art is not a sub-type of installation art.,scc0274_proposed_deletions.json
274,db0c62d7-6882-4868-8749-4ea3632d7ec4,installations (visual works),https://linked-art.library.yale.edu/node/28d5fbc6-27bc-475a-9d35-50ab9a04f89a https://linked-art.library.yale.edu/node/b68ef6b8-6ef9-4913-9f53-694434ed2ffa https://linked-art.library.yale.edu/node/91476a9a-28a2-4d6f-8211-5fb6423a97ba https://linked-art.library.yale.edu/node/abb9a13d-6b82-46ad-9cb8-36b271ac7ddc https://data.paul-mellon-centre.ac.uk/concept/swhe27ea,f6afb1a9-7dee-4a67-b902-bee923b034dc,environmental art,https://linked-art.library.yale.edu/node/478410cf-448f-469d-891b-fef136acef63,Installation art is not a sub-type of environmental art.,scc0274_proposed_deletions.json
275,167581ff-e777-44c4-bf70-3bc023d448c9,Porcupines,https://linked-art.library.yale.edu/node/464ec017-81b1-4706-9953-11f185ac01fa https://images.peabody.yale.edu/data/taxon/2/70/270366b6-c7ec-4011-a5d1-d81e431ad701.json https://images.peabody.yale.edu/data/taxon/2/4e/24e02c3e-52ae-4775-9c19-b44bafb0d432.json,8ed6f59e-c971-4d46-b087-cb60e8c960b0,Hystrix,https://images.peabody.yale.edu/data/taxon/c/ee/ceeb0fde-d4ce-441b-a4a4-5b22158656c5.json,"Porcupines is a broader family, not a subset of Hystrix.",scc0275_proposed_deletions.json
276,6a8b5586-ecd2-494d-beb6-fbc9a7fe822d,Rock climbing,https://linked-art.library.yale.edu/node/eb09f86a-a269-4b54-870e-4545e98c9794,1b762818-54ea-4730-aa15-f6c09fabbce6,Free climbing,https://linked-art.library.yale.edu/node/ab638f52-f1a4-49e9-9993-cc1e88053a54,"Rock climbing is the broader category, not the narrower.",scc0276_proposed_deletions.json
277,16f35dbd-bb33-4038-912c-1c89099a745e,Communication in education,https://linked-art.library.yale.edu/node/eaa9d12b-f33d-4726-8900-5031861dbb0c,1ae13c3d-6d41-49aa-9d48-8f9a9844ef17,Interaction analysis in education,https://linked-art.library.yale.edu/node/697b2d18-57e1-4f54-943a-543780e4c2dd,Communication in education is not a subset of interaction analysis.,scc0277_proposed_deletions.json
278,eccd61ea-59cf-43ff-b506-46a147ca4235,Rhincodontidae,,4ea84dd2-3f46-4107-9986-e906b196752e,Rhincodon,,A family is broader than its constituent genus.,scc0278_proposed_deletions.json
279,19c839e8-1804-48e3-898d-900d01363351,inlay (process),https://linked-art.library.yale.edu/node/5d4f3f46-f5cf-45bc-a351-ac033755b16c,44c871f7-bb97-4853-b549-cc38e3523369,opus sectile (technique),,"Inlay is the broader category, not the narrower technique.",scc0279_proposed_deletions.json
280,79543f52-c501-4268-80bb-c1264babd16c,"Photography, Flash-light",https://linked-art.library.yale.edu/node/d8712c86-e467-4589-928e-2915673889fa https://linked-art.library.yale.edu/node/0c5db7f6-b9ca-4e78-9e1e-52c054db1f14,176c26ed-74f5-4bc0-8ee3-310500de2300,"Photography, Instantaneous",https://linked-art.library.yale.edu/node/7b974d47-296b-4330-b7f5-422bad1e7dd2 https://linked-art.library.yale.edu/node/215736f5-8247-4276-a231-c5a4ba21f68f,Flash photography is not a subset of instantaneous photography.,scc0280_proposed_deletions.json
280,176c26ed-74f5-4bc0-8ee3-310500de2300,"Photography, Instantaneous",https://linked-art.library.yale.edu/node/7b974d47-296b-4330-b7f5-422bad1e7dd2 https://linked-art.library.yale.edu/node/215736f5-8247-4276-a231-c5a4ba21f68f,79543f52-c501-4268-80bb-c1264babd16c,"Photography, Flash-light",https://linked-art.library.yale.edu/node/d8712c86-e467-4589-928e-2915673889fa https://linked-art.library.yale.edu/node/0c5db7f6-b9ca-4e78-9e1e-52c054db1f14,Instantaneous photography is not a subset of flash photography.,scc0280_proposed_deletions.json
281,a4418e95-8250-4d92-9c8a-ba1cf1d8d52b,Bowling,https://linked-art.library.yale.edu/node/31e27eec-4fa3-4970-a1b6-42c47915cfb5 https://linked-art.library.yale.edu/node/2e1c18fe-a698-495f-b355-d69666bdfe42,c5505753-e2de-4e63-a74c-ed4c19203186,bowling alley sports,,"Bowling is the broader activity, not the narrower one.",scc0281_proposed_deletions.json
